id_phantom,Phantom_Count,Phantom_Build,Phantom_Death
2793,1.0,,
2794,1.0,,
2795,2.0,3,True
2796,2.0,3,False
2797,2.0,2,True
2798,2.0,4,True
2799,2.0,1,False
2800,2.0,4,False
2801,2.0,5,False
2802,2.0,4,True
2803,2.0,2,False
2804,2.0,1,False
2805,1.0,,
2806,1.0,,
2807,2.0,1,False
2808,2.0,4,False
2809,1.0,,
2810,2.0,3,False
2811,1.0,,
2812,2.0,2,False
2813,2.0,2,False
2814,2.0,1,False
2815,1.0,,
2816,2.0,1,False
2817,2.0,4,False
2818,1.0,,
2819,1.0,,
2820,2.0,5,False
2821,2.0,3,False
2822,2.0,1,True
2823,2.0,1,True
2824,2.0,2,False
2825,1.0,,
2826,1.0,,
2827,2.0,1,True
2828,2.0,2,True
2829,1.0,,
2830,2.0,5,True
2831,2.0,4,False
2832,2.0,5,False
2833,2.0,3,True
2834,1.0,,
2835,1.0,,
2836,2.0,5,True
2837,1.0,,
2838,1.0,,
2839,1.0,,
2840,2.0,2,False
2841,1.0,,
2842,1.0,,
2843,2.0,1,False
2844,1.0,,
2845,2.0,2,False
2846,1.0,,
2847,2.0,2,True
2848,2.0,3,True
2849,1.0,,
2850,2.0,4,True
2851,2.0,4,False
2852,2.0,1,False
2853,2.0,3,False
2854,2.0,5,True
2855,2.0,1,True
2856,2.0,2,False
2857,2.0,4,True
2858,2.0,1,True
2859,1.0,,
2860,2.0,1,False
2861,1.0,,
2862,2.0,4,True
2863,2.0,4,True
2864,2.0,4,True
2865,1.0,,
2866,1.0,,
2867,2.0,4,True
2868,1.0,,
2869,1.0,,
2870,2.0,3,True
2871,2.0,3,False
2872,2.0,3,False
2873,2.0,5,True
2874,1.0,,
2875,2.0,4,True
2876,2.0,3,True
2877,2.0,1,True
2878,2.0,1,True
2879,2.0,3,True
2880,1.0,,
2881,1.0,,
2882,2.0,4,True
2883,2.0,5,True
2884,1.0,,
2885,2.0,4,False
2886,1.0,,
2887,2.0,5,True
2888,2.0,1,True
2889,2.0,2,True
2890,1.0,,
2891,2.0,3,False
2892,2.0,2,False
2893,2.0,2,True
2894,1.0,,
2895,2.0,1,False
2896,2.0,5,False
2897,2.0,2,False
2898,1.0,,
2899,1.0,,
2900,2.0,3,True
2901,2.0,3,False
2902,2.0,1,False
2903,2.0,2,False
2904,1.0,,
2905,1.0,,
2906,2.0,2,True
2907,2.0,5,True
2908,1.0,,
2909,2.0,4,False
2910,2.0,5,True
2911,1.0,,
2912,2.0,3,True
2913,2.0,1,True
2914,2.0,5,True
2915,2.0,3,True
2916,2.0,3,False
2917,1.0,,
2918,2.0,3,True
2919,1.0,,
2920,2.0,3,True
2921,1.0,,
2922,2.0,3,True
2923,1.0,,
2924,1.0,,
2925,2.0,2,True
2926,1.0,,
2927,1.0,,
2928,2.0,1,False
2929,2.0,4,False
2930,2.0,5,False
2931,1.0,,
2932,2.0,4,False
2933,2.0,3,False
2934,2.0,1,False
2935,2.0,1,True
2936,1.0,,
2937,1.0,,
2938,2.0,4,True
2939,1.0,,
2940,1.0,,
2941,1.0,,
2942,2.0,2,True
2943,1.0,,
2944,2.0,1,True
2945,2.0,3,False
2946,2.0,5,False
2947,2.0,5,True
2948,2.0,5,True
2949,2.0,4,False
2950,1.0,,
2951,2.0,5,False
2952,1.0,,
2953,2.0,1,True
2954,1.0,,
2955,1.0,,
2956,1.0,,
2957,1.0,,
2958,2.0,3,False
2959,2.0,5,True
2960,2.0,4,False
2961,2.0,3,False
2962,2.0,4,False
2963,2.0,1,False
2964,1.0,,
2965,2.0,5,False
2966,2.0,2,False
2967,2.0,1,True
2968,2.0,4,False
2969,2.0,4,True
2970,1.0,,
2971,2.0,2,True
2972,1.0,,
2973,1.0,,
2974,2.0,5,True
2975,2.0,3,True
2976,2.0,2,True
2977,2.0,5,True
2978,1.0,,
2979,1.0,,
2980,2.0,4,True
2981,2.0,2,True
2982,2.0,5,True
2983,2.0,3,True
2984,2.0,5,True
2985,1.0,,
2986,2.0,4,False
2987,2.0,5,True
2988,2.0,5,True
2989,2.0,3,False
2990,1.0,,
2991,2.0,4,False
2992,2.0,2,False
2993,2.0,5,True
2994,1.0,,
2995,2.0,1,True
2996,1.0,,
2997,2.0,4,True
2998,2.0,4,False
2999,1.0,,
3000,1.0,,
3001,1.0,,
3002,2.0,3,True
3003,1.0,,
3004,1.0,,
3005,2.0,1,True
3006,1.0,,
3007,2.0,3,False
3008,2.0,3,True
3009,2.0,4,False
3010,2.0,2,False
3011,2.0,5,True
3012,2.0,2,True
3013,1.0,,
3014,2.0,4,False
3015,2.0,4,True
3016,2.0,3,False
3017,1.0,,
3018,2.0,3,True
3019,2.0,4,False
3020,1.0,,
3021,2.0,1,False
3022,1.0,,
3023,2.0,4,True
3024,2.0,1,False
3025,1.0,,
3026,2.0,3,True
3027,2.0,1,False
3028,2.0,1,False
3029,1.0,,
3030,2.0,2,True
3031,2.0,4,False
3032,1.0,,
3033,2.0,4,True
3034,2.0,3,False
3035,2.0,4,True
3036,1.0,,
3037,2.0,2,True
3038,2.0,4,True
3039,2.0,2,False
3040,2.0,3,False
3041,1.0,,
3042,2.0,1,True
3043,2.0,2,False
3044,2.0,5,True
3045,2.0,3,False
3046,2.0,2,True
3047,2.0,4,True
3048,2.0,5,True
3049,2.0,3,True
3050,2.0,2,True
3051,2.0,3,True
3052,2.0,5,False
3053,2.0,4,False
3054,2.0,1,False
3055,2.0,1,False
3056,1.0,,
3057,1.0,,
3058,1.0,,
3059,2.0,1,True
3060,1.0,,
3061,1.0,,
3062,1.0,,
3063,1.0,,
3064,2.0,2,False
3065,1.0,,
3066,1.0,,
3067,1.0,,
3068,2.0,5,True
3069,2.0,4,False
3070,2.0,5,False
3071,2.0,4,False
3072,2.0,4,True
3073,1.0,,
3074,2.0,3,False
3075,1.0,,
3076,1.0,,
3077,2.0,4,True
3078,2.0,2,False
3079,1.0,,
3080,2.0,5,True
3081,2.0,2,True
3082,2.0,4,True
3083,2.0,5,False
3084,2.0,3,True
3085,1.0,,
3086,2.0,3,False
3087,2.0,3,True
3088,2.0,5,False
3089,1.0,,
3090,1.0,,
3091,2.0,3,True
3092,1.0,,
3093,2.0,4,True
3094,2.0,2,True
3095,2.0,1,False
3096,1.0,,
3097,1.0,,
3098,2.0,5,False
3099,2.0,4,False
3100,2.0,5,True
3101,2.0,2,False
3102,1.0,,
3103,2.0,2,True
3104,1.0,,
3105,2.0,5,False
3106,2.0,1,False
3107,2.0,3,True
3108,2.0,1,True
3109,2.0,1,True
3110,1.0,,
3111,1.0,,
3112,1.0,,
3113,2.0,2,False
3114,2.0,4,True
3115,2.0,4,True
3116,2.0,4,True
3117,2.0,3,True
3118,1.0,,
3119,2.0,2,False
3120,2.0,3,True
3121,2.0,2,True
3122,2.0,4,True
3123,2.0,4,False
3124,1.0,,
3125,2.0,2,True
3126,2.0,3,True
3127,2.0,3,True
3128,2.0,5,False
3129,2.0,1,False
3130,1.0,,
3131,1.0,,
3132,2.0,5,False
3133,1.0,,
3134,2.0,3,True
3135,1.0,,
3136,2.0,5,True
3137,1.0,,
3138,2.0,1,False
3139,2.0,3,True
3140,1.0,,
3141,2.0,4,True
3142,2.0,3,True
3143,1.0,,
3144,2.0,5,True
3145,1.0,,
3146,1.0,,
3147,1.0,,
3148,2.0,3,True
3149,2.0,4,False
3150,2.0,1,True
3151,1.0,,
3152,2.0,4,False
3153,2.0,4,False
3154,2.0,2,True
3155,2.0,5,False
3156,1.0,,
3157,2.0,4,True
3158,1.0,,
3159,2.0,3,True
3160,1.0,,
3161,1.0,,
3162,1.0,,
3163,2.0,4,False
3164,1.0,,
3165,1.0,,
3166,2.0,3,True
3167,2.0,4,True
3168,2.0,1,True
3169,1.0,,
3170,1.0,,
3171,1.0,,
3172,1.0,,
3173,2.0,1,True
3174,2.0,4,True
3175,2.0,5,False
3176,2.0,4,False
3177,1.0,,
3178,1.0,,
3179,2.0,1,False
3180,1.0,,
3181,2.0,3,False
3182,2.0,5,False
3183,2.0,4,False
3184,2.0,5,False
3185,2.0,3,True
3186,2.0,5,False
3187,2.0,4,True
3188,2.0,1,True
3189,2.0,4,False
3190,2.0,3,True
3191,2.0,3,True
3192,1.0,,
3193,2.0,5,False
3194,1.0,,
3195,2.0,1,False
3196,1.0,,
3197,1.0,,
3198,2.0,3,False
3199,1.0,,
3200,2.0,3,True
3201,1.0,,
3202,1.0,,
3203,1.0,,
3204,2.0,2,True
3205,1.0,,
3206,1.0,,
3207,2.0,1,False
3208,2.0,1,True
3209,2.0,5,True
3210,2.0,1,True
3211,2.0,3,True
3212,2.0,1,False
3213,2.0,1,False
3214,2.0,4,True
3215,2.0,1,True
3216,1.0,,
3217,1.0,,
3218,1.0,,
3219,2.0,3,False
3220,1.0,,
3221,2.0,5,True
3222,2.0,3,False
3223,1.0,,
3224,2.0,4,False
3225,1.0,,
3226,2.0,3,True
3227,2.0,2,True
3228,1.0,,
3229,2.0,4,False
3230,2.0,5,False
3231,2.0,4,True
3232,1.0,,
3233,1.0,,
3234,2.0,5,False
3235,2.0,3,True
3236,2.0,4,False
3237,2.0,3,True
3238,2.0,5,True
3239,2.0,5,True
3240,2.0,1,False
3241,2.0,2,False
3242,1.0,,
3243,2.0,5,False
3244,1.0,,
3245,2.0,5,True
3246,2.0,2,False
3247,2.0,5,False
3248,2.0,1,True
3249,2.0,1,True
3250,1.0,,
3251,2.0,4,True
3252,1.0,,
3253,2.0,1,False
3254,1.0,,
3255,1.0,,
3256,2.0,3,True
3257,2.0,5,True
3258,2.0,1,True
3259,1.0,,
3260,2.0,2,True
3261,2.0,2,True
3262,2.0,3,False
3263,1.0,,
3264,1.0,,
3265,2.0,5,False
3266,2.0,5,False
3267,2.0,4,False
3268,2.0,5,True
3269,1.0,,
3270,2.0,5,False
3271,1.0,,
3272,2.0,2,False
3273,1.0,,
3274,1.0,,
3275,1.0,,
3276,2.0,4,True
3277,2.0,2,False
3278,2.0,2,False
3279,1.0,,
3280,1.0,,
3281,2.0,1,True
3282,2.0,4,False
3283,1.0,,
3284,2.0,5,True
3285,1.0,,
3286,2.0,4,True
3287,2.0,3,False
3288,2.0,2,True
3289,2.0,5,True
3290,2.0,3,True
3291,2.0,2,True
3292,1.0,,
3293,2.0,5,False
3294,2.0,5,False
3295,2.0,5,False
3296,2.0,4,True
3297,1.0,,
3298,2.0,1,True
3299,2.0,5,False
3300,2.0,5,True
3301,2.0,3,True
3302,2.0,3,False
3303,2.0,2,True
3304,2.0,3,True
3305,1.0,,
3306,2.0,4,True
3307,2.0,4,True
3308,2.0,4,False
3309,2.0,3,True
3310,1.0,,
3311,1.0,,
3312,1.0,,
3313,2.0,4,False
3314,1.0,,
3315,1.0,,
3316,2.0,4,True
3317,1.0,,
3318,1.0,,
3319,2.0,4,True
3320,1.0,,
3321,2.0,2,False
3322,1.0,,
3323,1.0,,
3324,1.0,,
3325,2.0,4,False
3326,2.0,3,False
3327,1.0,,
3328,1.0,,
3329,1.0,,
3330,2.0,4,False
3331,1.0,,
3332,1.0,,
3333,1.0,,
3334,2.0,3,True
3335,2.0,4,True
3336,1.0,,
3337,1.0,,
3338,2.0,2,True
3339,2.0,5,True
3340,2.0,4,True
3341,2.0,3,True
3342,2.0,2,True
3343,2.0,1,True
3344,2.0,1,True
3345,2.0,2,True
3346,1.0,,
3347,1.0,,
3348,2.0,5,False
3349,2.0,4,True
3350,2.0,4,True
3351,2.0,4,False
3352,1.0,,
3353,2.0,1,False
3354,1.0,,
3355,2.0,4,False
3356,1.0,,
3357,2.0,5,True
3358,2.0,4,True
3359,1.0,,
3360,2.0,1,False
3361,1.0,,
3362,2.0,3,True
3363,1.0,,
3364,2.0,2,False
3365,2.0,2,False
3366,2.0,5,False
3367,1.0,,
3368,2.0,5,True
3369,2.0,1,False
3370,2.0,2,True
3371,2.0,2,True
3372,2.0,4,False
3373,2.0,2,True
3374,1.0,,
3375,2.0,5,False
3376,2.0,4,True
3377,2.0,5,False
3378,1.0,,
3379,2.0,2,True
3380,1.0,,
3381,2.0,5,True
3382,2.0,2,False
3383,2.0,4,False
3384,1.0,,
3385,2.0,5,False
3386,1.0,,
3387,2.0,2,False
3388,2.0,3,False
3389,2.0,3,True
3390,2.0,4,False
3391,1.0,,
3392,2.0,4,False
3393,2.0,2,True
3394,2.0,2,True
3395,1.0,,
3396,1.0,,
3397,2.0,2,False
3398,2.0,2,False
3399,2.0,5,False
3400,2.0,5,False
3401,2.0,3,False
3402,2.0,4,False
3403,2.0,5,True
3404,2.0,4,False
3405,2.0,5,True
3406,1.0,,
3407,2.0,2,False
3408,1.0,,
3409,1.0,,
3410,1.0,,
3411,2.0,3,False
3412,2.0,2,False
3413,2.0,3,True
3414,2.0,1,False
3415,1.0,,
3416,2.0,4,False
3417,2.0,4,True
3418,2.0,4,False
3419,2.0,2,False
3420,2.0,5,True
3421,2.0,1,False
3422,2.0,1,True
3423,1.0,,
3424,2.0,3,False
3425,2.0,4,True
3426,1.0,,
3427,2.0,3,False
3428,2.0,2,True
3429,2.0,5,False
3430,1.0,,
3431,2.0,5,False
3432,1.0,,
3433,1.0,,
3434,2.0,2,True
3435,2.0,4,False
3436,2.0,1,False
3437,2.0,5,False
3438,2.0,2,False
3439,1.0,,
3440,2.0,1,False
3441,1.0,,
3442,2.0,1,True
3443,2.0,3,False
3444,2.0,2,False
3445,2.0,3,False
3446,2.0,4,True
3447,2.0,4,True
3448,1.0,,
3449,2.0,2,True
3450,1.0,,
3451,2.0,5,True
3452,1.0,,
3453,2.0,3,True
3454,2.0,2,False
3455,2.0,2,True
3456,2.0,4,True
3457,2.0,2,False
3458,1.0,,
3459,2.0,4,True
3460,1.0,,
3461,2.0,4,True
3462,1.0,,
3463,1.0,,
3464,1.0,,
3465,2.0,4,False
3466,2.0,2,True
3467,1.0,,
3468,2.0,5,False
3469,1.0,,
3470,1.0,,
3471,2.0,1,False
3472,1.0,,
3473,1.0,,
3474,2.0,5,False
3475,1.0,,
3476,2.0,2,True
3477,1.0,,
3478,2.0,5,True
3479,2.0,5,True
3480,1.0,,
3481,2.0,4,False
3482,2.0,4,True
3483,2.0,1,True
3484,2.0,1,True
3485,2.0,5,False
3486,2.0,5,False
3487,2.0,2,False
3488,2.0,5,True
3489,1.0,,
3490,1.0,,
3491,1.0,,
3492,1.0,,
3493,1.0,,
3494,2.0,4,True
3495,1.0,,
3496,2.0,3,True
3497,2.0,4,False
3498,1.0,,
3499,2.0,3,False
3500,1.0,,
3501,2.0,3,True
3502,1.0,,
3503,2.0,3,False
3504,1.0,,
3505,1.0,,
3506,1.0,,
3507,1.0,,
3508,2.0,4,True
3509,2.0,1,True
3510,2.0,2,True
3511,2.0,5,True
3512,2.0,4,False
3513,2.0,2,False
3514,2.0,4,False
3515,2.0,2,False
3516,1.0,,
3517,1.0,,
3518,2.0,1,True
3519,2.0,2,False
3520,1.0,,
3521,2.0,1,True
3522,2.0,1,False
3523,2.0,3,True
3524,2.0,5,True
3525,2.0,2,False
3526,2.0,3,True
3527,1.0,,
3528,2.0,2,True
3529,2.0,5,False
3530,1.0,,
3531,2.0,2,True
3532,2.0,2,False
3533,2.0,4,False
3534,1.0,,
3535,2.0,4,True
3536,1.0,,
3537,2.0,2,False
3538,1.0,,
3539,2.0,2,True
3540,2.0,2,True
3541,1.0,,
3542,2.0,3,False
3543,2.0,3,False
3544,2.0,1,True
3545,2.0,4,False
3546,2.0,5,False
3547,1.0,,
3548,1.0,,
3549,1.0,,
3550,1.0,,
3551,2.0,2,False
3552,1.0,,
3553,2.0,4,False
3554,2.0,1,True
3555,2.0,3,True
3556,2.0,3,False
3557,1.0,,
3558,1.0,,
3559,1.0,,
3560,2.0,4,True
3561,2.0,3,True
3562,2.0,1,False
3563,2.0,2,True
3564,2.0,4,False
3565,2.0,4,False
3566,2.0,2,False
3567,2.0,3,True
3568,2.0,3,True
3569,2.0,5,True
3570,2.0,2,True
3571,1.0,,
3572,2.0,4,False
3573,2.0,1,True
3574,1.0,,
3575,2.0,1,True
3576,2.0,2,True
3577,2.0,4,True
3578,1.0,,
3579,1.0,,
3580,1.0,,
3581,1.0,,
3582,2.0,4,False
3583,2.0,4,False
3584,2.0,1,False
3585,1.0,,
3586,2.0,4,True
3587,1.0,,
3588,2.0,4,False
3589,2.0,2,False
3590,1.0,,
3591,2.0,2,False
3592,1.0,,
3593,2.0,1,False
3594,2.0,1,False
3595,2.0,1,False
3596,2.0,5,False
3597,2.0,5,False
3598,2.0,2,True
3599,2.0,1,False
3600,2.0,3,True
3601,2.0,1,False
3602,2.0,2,False
3603,1.0,,
3604,2.0,5,False
3605,1.0,,
3606,2.0,4,True
3607,2.0,3,True
3608,1.0,,
3609,2.0,5,True
3610,1.0,,
3611,2.0,3,True
3612,2.0,4,False
3613,1.0,,
3614,1.0,,
3615,1.0,,
3616,2.0,4,False
3617,1.0,,
3618,1.0,,
3619,2.0,5,True
3620,1.0,,
3621,2.0,4,False
